GeneID,SYMBOL
51270,TFDP3
51271,UBAP1
51272,BET1L
51274,KLF3
51275,MAPKAPK5-AS1
51277,DNAJC27
51278,IER5
51279,C1RL
51280,GOLM1
51282,SCAND1
51283,BFAR
51284,TLR7
51285,RASL12
51286,CEND1
51287,COA4
51289,RXFP3
51290,ERGIC2
51291,GMIP
51292,GMPR2
51293,CD320
51294,PCDH12
51295,ECSIT
51296,SLC15A3
51297,BPIFA1
51298,THEG
51299,NRN1
51300,TIMMDC1
51301,GCNT4
51302,CYP39A1
51303,FKBP11
51304,ZDHHC3
51305,KCNK9
51306,FAM13B
51307,FAM53C
51308,REEP2
51309,ARMCX1
51310,SLC22A17
51311,TLR8
51312,SLC25A37
51313,GASK1B
51314,NME8
51316,PLAC8
51317,PHF21A
51319,RSRC1
51320,MEX3C
51321,AMZ2
51324,SPG21
51326,ARL17A
51327,AHSP
51329,ARL6IP4
51332,SPTBN5
51334,PRR16
51335,NGRN
51337,THEM6
51338,MS4A4A
51339,DACT1
51340,CRNKL1
51341,ZBTB7A
51343,FZR1
51347,TAOK3
51348,KLRF1
51350,KRT76
51351,ZNF117
51352,WT1-AS
51359,ERVH-4
51360,MBTPS2
51361,HOOK1
51362,CDC40
51363,CHST15
51364,ZMYND10
51365,PLA1A
51366,UBR5
51367,POP5
51368,TEX264
51371,POMP
51372,TMA7
51374,ATRAID
51375,SNX7
51377,UCHL5
51378,ANGPT4
51379,CRLF3
51380,CSAD
51382,ATP6V1D
51384,WNT16
51385,ZNF589
51386,EIF3L
51388,NIP7
51389,RWDD1
51390,AIG1
51393,TRPV2
51397,COMMD10
51399,TRAPPC4
51400,PPME1
51406,NOL7
51411,BIN2
51412,ACTL6B
51421,AMOTL2
51422,PRKAG2
51426,POLK
51428,DDX41
51429,SNX9
51430,SUCO
51433,ANAPC5
51434,ANAPC7
51435,SCARA3
51438,MAGEC2
51439,FAM8A1
51440,HPCAL4
51441,YTHDF2
51442,VGLL1
51444,RNF138
51447,IP6K2
51449,PCYOX1
51450,PRRX2
51451,LCMT1
51454,GULP1
51455,REV1
51458,RHCG
51460,SFMBT1
51465,UBE2J1
51466,EVL
51471,NAT8B
51473,DCDC2
51474,LIMA1
51477,ISYNA1
51478,HSD17B7
51479,ANKFY1
51481,VCX3A
51491,NOP16
51493,RTCB
51495,HACD3
51496,CTDSPL2
51497,NELFCD
51499,TRIAP1
51501,HIKESHI
51503,CWC15
51506,UFC1
51510,CHMP5
51512,GTSE1
51513,ETV7
51514,DTL
51517,NCKIPSD
51520,LARS
51522,TMEM14C
51523,CXXC5
51524,TMEM138
51526,OSER1
51527,GSKIP
51528,JKAMP
51529,ANAPC11
51530,ZC3HC1
51533,PHF7
51534,VTA1
51535,PPHLN1
51537,MTFP1
51538,ZCCHC17
51540,SCLY
51542,VPS54
51547,SIRT7
51548,SIRT6
51550,CINP
51552,RAB14
51554,ACKR4
51555,PEX5L
51557,LGSN
51559,NT5DC3
51560,RAB6B
51561,IL23A
51562,MBIP
51564,HDAC7
51566,ARMCX3
51567,TDP2
51569,UFM1
51571,FAM49B
51573,GDE1
51574,LARP7
51575,ESF1
51582,AZIN1
51585,PCF11
51586,MED15
51588,PIAS4
51592,TRIM33
51593,SRRT
51594,NBAS
51596,CUTA
51599,LSR
51602,NOP58
51603,EEF1AKNMT
51605,TRMT6
51606,ATP6V1H
51608,GET4
51611,DPH5
51614,ERGIC3
51616,TAF9B
51617,NSG2
51619,UBE2D4
51621,KLF13
51622,CCZ1
51631,LUC7L2
51633,OTUD6B
51634,RBMX2
51635,DHRS7
51637,RTRAF
51639,SF3B6
51642,MRPL48
51643,TMBIM4
51645,PPIL1
51646,YPEL5
51647,CIAO2B
51649,MRPS23
51651,PTRH2
51652,CHMP3
51654,CDK5RAP1
51655,RASD1
51657,STYXL1
51659,GINS2
51660,MPC1
51661,FKBP7
51663,ZFR
51665,ASB1
51666,ASB4
51667,NUB1
51668,HSPB11
51669,SARAF
51673,TPPP3
51676,ASB2
51678,MPP6
51684,SUFU
51686,OAZ3
51690,LSM7
51691,LSM8
51692,CPSF3
51693,TRAPPC2L
51696,HECA
51700,CYB5R2
51701,NLK
51702,PADI3
51703,ACSL5
51704,GPRC5B
51705,EMCN
51706,CYB5R1
51710,ZNF44
51714,SELENOT
51715,RAB23
51716,CES1P1
51719,CAB39
51720,UIMC1
51725,FBXO40
51726,DNAJB11
51727,CMPK1
51728,POLR3K
51733,UPB1
51734,MSRB1
51735,RAPGEF6
51738,GHRL
51741,WWOX
51742,ARID4B
51744,CD244
51747,LUC7L3
51750,RTEL1
51751,HIGD1B
51752,ERAP1
51754,TMEM8B
51755,CDK12
51759,C9orf78
51760,SYT17
51761,ATP8A2
51762,RAB8B
51763,INPP5K
51765,STK26
51768,TM7SF3
51773,RSF1
51776,MAP3K20
51778,MYOZ2
51780,KDM3B
51804,SIX4
51805,COQ3
51806,CALML5
51807,TUBA8
51809,GALNT7
51816,ADA2
53335,BCL11A
53336,CPXCR1
53339,BTBD1
53340,SPA17
53341,MHAC
53342,IL17D
53343,NUDT9
53344,CHIC1
53345,TM6SF2
53346,TM6SF1
53347,UBASH3A
53349,ZFYVE1
53353,LRP1B
53354,PANK1
53358,SHC3
53371,NUP54
53373,TPCN1
53405,CLIC5
53407,STX18
53615,MBD3
53616,ADAM22
53630,BCO1
53632,PRKAG3
53635,PTOV1
53637,S1PR5
53820,RIPPLY3
53822,FXYD7
53826,FXYD6
53827,FXYD5
53828,FXYD4
53829,P2RY13
53831,GPR84
53832,IL20RA
53833,IL20RB
53834,FGFRL1
53836,GPR87
53840,TRIM34
53841,CDHR5
53842,CLDN22
53904,MYO3A
53905,DUOX1
53916,RAB4B
53917,RAB24
53918,PELO
53919,SLCO1C1
53938,PPIL3
53940,FTHL17
53942,CNTN5
53944,CSNK1G1
53947,A4GALT
53981,CPSF2
54014,BRWD1
54020,SLC37A1
54033,RBM11
54039,PCBP3
54045,IMMTP1
54058,C21orf58
54059,YBEY
54064,LINC00160
54067,C21orf62-AS1
54069,MIS18A
54088,LINC00113
54090,LINC00111
54093,SETD4
54097,FAM3B
54101,RIPK4
54102,CLIC6
54103,GSAP
54106,TLR9
54107,POLE3
54108,CHRAC1
54112,GPR88
54143,LINC00308
54145,H2BFS
54149,C21orf91
54165,DCUN1D1
54187,NANS
54205,CYCS
54206,ERRFI1
54207,KCNK10
54209,TREM2
54210,TREM1
54212,SNTG1
54221,SNTG2
54328,GPR173
54329,GPR85
54331,GNG2
54332,GDAP1
54344,DPM3
54345,SOX18
54346,UNC93A
54360,CYTL1
54361,WNT4
54363,HAO1
54386,TERF2IP
54407,SLC38A2
54413,NLGN3
54414,SIAE
54429,TAS2R5
54431,DNAJC10
54432,YIPF1
54433,GAR1
54434,SSH1
54435,HCG4
54437,SEMA5B
54438,GFOD1
54439,RBM27
54440,SASH3
54442,KCTD5
54443,ANLN
54453,RIN2
54454,ATAD2B
54455,FBXO42
54456,MOV10L1
54457,TAF7L
54458,PRR13
54461,FBXW5
54462,CCSER2
54463,RETREG1
54464,XRN1
54465,ETAA1
54466,SPIN2A
54467,ANKIB1
54469,ZFAND6
54470,ARMCX6
54471,MIEF1
54472,TOLLIP
54474,KRT20
54475,NLE1
54476,RNF216
54477,PLEKHA5
54478,PIMREG
54480,CHPF2
54487,DGCR8
54490,UGT2B28
54492,NEURL1B
54495,TMX3
54496,PRMT7
54497,HEATR5B
54498,SMOX
54502,RBM47
54504,CPVL
54505,DHX29
54507,ADAMTSL4
54508,EPB41L4A-DT
54509,RHOF
54510,PCDH18
54512,EXOSC4
54514,DDX4
54516,MTRF1L
54517,PUS7
54518,APBB1IP
54522,ANKRD16
54532,USP53
54534,MRPL50
54535,CCHCR1
54536,EXOC6
54537,SHLD2
54538,ROBO4
54539,NDUFB11
54540,FAM193B
54541,DDIT4
54542,RC3H2
54543,TOMM7
54544,CRCT1
54546,RNF186
54551,MAGEL2
54552,GNL3L
54555,DDX49
54556,ING3
54557,SGTB
54558,SPATA6
54566,EPB41L4B
54567,DLL4
54575,UGT1A10
54576,UGT1A8
54577,UGT1A7
54578,UGT1A6
54579,UGT1A5
54583,EGLN1
54584,GNB1L
54585,LZTFL1
54586,EQTN
54587,MXRA8
54596,L1TD1
54600,UGT1A9
54602,NDFIP2
54606,DDX56
54617,INO80
54619,CCNJ
54620,FBXL19
54622,ARL15
54623,PAF1
54625,PARP14
54626,HES2
54627,MAP10
54657,UGT1A4
54658,UGT1A1
54659,UGT1A3
54661,PCDHB17P
54662,TBC1D13
54663,WDR74
54664,TMEM106B
54665,RSBN1
54674,LRRN3
54675,CRLS1
54676,GTPBP2
54677,CROT
54680,ZNHIT6
54681,P4HTM
54682,MANSC1
54700,RRN3
54704,PDP1
54708,MARCH5
54715,RBFOX1
54716,SLC6A20
54726,OTUD4
54729,NKX1-1
54732,TMED9
54733,SLC35F2
54734,RAB39A
54737,MPHOSPH8
54738,FEV
54739,XAF1
54741,LEPROT
54742,LY6K
54749,EPDR1
54751,FBLIM1
54754,NUTM2F
54756,IL17RD
54757,FAM20A
54758,KLHDC4
54760,PCSK4
54763,ROPN1
54764,ZRANB1
54765,TRIM44
54766,BTG4
54768,HYDIN
54769,DIRAS2
54776,PPP1R12C
54777,CFAP46
54778,RNF111
54784,ALKBH4
54785,BORCS6
54788,DNAJB12
54790,TET2
54795,TRPM4
54796,BNC2
54797,MED18
54798,DCHS2
54799,MBTD1
54800,KLHL24
54801,HAUS6
54802,TRIT1
54805,CNNM2
54806,AHI1
54808,DYM
54809,SAMD9
54810,GIPC2
54812,AFTPH
54814,QPCTL
54815,GATAD2A
54819,ZCCHC10
54820,NDE1
54821,ERCC6L
54822,TRPM7
54823,SWT1
54825,CDHR2
54826,GIN1
54827,NXPE4
54828,BCAS3
54829,ASPN
54831,BEST2
54832,VPS13C
54836,BSPRY
54838,WBP1L
54839,LRRC49
54840,APTX
54841,BIVM
54842,MFSD6
54843,SYTL2
54845,ESRP1
54847,SIDT1
54849,DEF8
54850,FBXL12
54851,ANKRD49
54852,PAQR5
54854,FAM83E
54855,TENT5C
54856,GON4L
54857,GDPD2
54858,PGPEP1
54859,ELP6
54860,MS4A12
54861,SNRK
54862,CC2D1A
54863,TOR4A
54865,GPATCH4
54869,EPS8L1
54872,PIGG
54873,PALMD
54874,FNBP1L
54875,CNTLN
54877,ZCCHC2
54878,DPP8
54879,ST7L
54880,BCOR
54881,TEX10
54882,ANKHD1
54883,CWC25
54884,RETSAT
54886,PLPPR1
54887,UHRF1BP1
54888,NSUN2
54890,ALKBH5
54891,INO80D
54892,NCAPG2
54894,RNF43
54896,PQLC2
54897,CASZ1
54898,ELOVL2
54899,PXK
54900,LAX1
54901,CDKAL1
54902,TTC19
54903,MKS1
54904,NSD3
54905,CYP2W1
54906,TASOR2
54908,SPDL1
54910,SEMA4C
54913,RPP25
54914,FOCAD
54915,YTHDF1
54916,TMEM260
54918,CMTM6
54920,DUS2
54921,CHTF8
54922,RASIP1
54923,LIME1
54925,ZSCAN32
54926,UBE2R2
54927,CHCHD3
54928,IMPAD1
54929,TMEM161A
54930,HAUS4
54931,TRMT10C
54933,RHBDL2
54934,KANSL2
54935,DUSP23
54936,ADPRHL2
54937,SOHLH2
54938,SARS2
54939,COMMD4
54940,OCIAD1
54941,RNF125
54942,ABITRAM
54947,LPCAT2
54948,MRPL16
54949,SDHAF2
54951,COMMD8
54952,TRNAU1AP
54954,FAM120C
54955,C1orf109
54956,PARP16
54957,TXNL4B
54959,ODAM
54961,SSH3
54962,TIPIN
54963,UCKL1
54964,C1orf56
54965,PIGX
54967,CT55
54968,TMEM70
54969,HPF1
54970,TTC12
54971,BANP
54972,TMEM132A
54973,INTS11
54974,THG1L
54977,SLC25A38
54978,SLC35F6
54979,PLAAT2
54981,NMRK1
54984,PINX1
54986,ULK4
54987,CZIB
54994,GID8
54995,OXSM
54996,MARC2
54997,TESC
54998,AURKAIP1
55000,TUG1
55002,TMCO3
55003,PAK1IP1
55004,LAMTOR1
55005,RMND1
55006,TRMT61B
55007,FAM118A
55008,HERC6
55010,PARPBP
55011,PIH1D1
55012,PPP2R3C
55013,MCUB
55014,STX17
55015,PRPF39
55016,MARCH1
55018,ANKRD40CL
55022,PID1
55023,PHIP
55024,BANK1
55027,HEATR3
55028,C17orf80
55031,USP47
55033,FKBP14
55034,MOCOS
55035,NOL8
55036,CCDC40
55037,PTCD3
55038,CDCA4
55039,TRMT12
55040,EPN3
55041,PLEKHB2
55048,VPS37C
55051,NRDE2
55052,MRPL20
55054,ATG16L1
55055,ZWILCH
55057,CRYBG2
55061,SUSD4
55062,WIPI1
55065,SLC52A1
55066,PDPR
55068,ENOX1
55070,DET1
55072,RNF31
55074,OXR1
55075,UACA
55076,TMEM45A
55079,FEZF2
55080,TAPBPL
55081,IFT57
55082,ARGLU1
55083,KIF26B
55084,SOBP
55086,RADX
55089,SLC38A4
55090,MED9
55092,TMEM51
55096,EBLN2
55100,WDR70
55102,ATG2B
55103,RALGPS2
55105,GPATCH2
55106,SLFN12
55107,ANO1
55109,AGGF1
55110,MAGOHB
55112,WDR60
55113,XKR8
55114,ARHGAP17
55116,TMEM39B
55117,SLC6A15
55118,CRTAC1
55119,PRPF38B
55120,FANCL
55122,AKIRIN2
55124,PIWIL2
55125,CEP192
55127,HEATR1
55128,TRIM68
55129,ANO10
55130,ARMC4
55131,RBM28
55132,LARP1B
55133,SRBD1
55135,WRAP53
55140,ELP3
55142,HAUS2
55143,CDCA8
55144,LRRC8D
55145,THAP1
55147,RBM23
55149,MTPAP
55151,TMEM38B
55152,DALRD3
55153,SDAD1
55154,MSTO1
55157,DARS2
55159,RFWD3
55160,ARHGEF10L
55161,TMEM33
55163,PNPO
55164,SHQ1
55165,CEP55
55166,CENPQ
55167,MSL2
55170,PRMT6
55174,INTS10
55175,KLHL11
55177,RMDN3
55178,MRM3
55179,FAIM
55180,LINS1
55181,SMG8
55182,RNF220
55183,RIF1
55186,SLC25A36
55187,VPS13D
55188,RIC8B
55190,NUDT11
55191,NADSYN1
55193,PBRM1
55195,CCDC198
55196,RESF1
55197,RPRD1A
55198,APPL2
55200,PLEKHG6
55201,MAP1S
55203,LGI2
55204,GOLPH3L
55205,ZNF532
55206,SBNO1
55207,ARL8B
55208,DCUN1D2
55209,SETD5
55210,ATAD3A
55211,DPPA4
55212,BBS7
55213,RCBTB1
55214,P3H2
55215,FANCI
55216,NKAPD1
55217,TMLHE
55218,EXD2
55219,MACO1
55220,KLHDC8A
55223,TRIM62
55224,ETNK2
55226,NAT10
55227,LRRC1
55229,PANK4
55230,USP40
55233,MOB1A
55234,SMU1
55236,UBA6
55238,SLC38A7
55239,OGFOD1
55240,STEAP3
55243,KIRREL1
55244,SLC47A1
55245,UQCC1
55246,CCDC25
55247,NEIL3
55248,TMEM206
55249,YY1AP1
55250,ELP2
55251,PCMTD2
55252,ASXL2
55253,TYW1
55254,TMEM39A
55256,ADI1
55257,MRGBP
55258,THNSL2
55259,CASC1
55262,MAP11
55267,PRR34
55268,ECHDC2
55269,PSPC1
55270,NUDT15
55272,IMP3
55273,TMEM100
55274,PHF10
55276,PGM2
55277,FGGY
55278,QRSL1
55279,ZNF654
55280,CWF19L1
55281,TMEM140
55283,MCOLN3
55284,UBE2W
55286,C4orf19
55287,TMEM40
55288,RHOT1
55289,ACOXL
55290,BRF2
55291,PPP6R3
55293,UEVLD
55294,FBXW7
55297,CCDC91
55298,RNF121
55299,BRIX1
55300,PI4K2B
55303,GIMAP4
55304,SPTLC3
55308,DDX19A
55311,ZNF444
55312,RFK
55313,CPPED1
55314,TMEM144
55315,SLC29A3
55317,AP5S1
55319,TMA16
55320,MIS18BP1
55323,LARP6
55324,ABCF3
55325,UFSP2
55326,AGPAT5
55327,LIN7C
55328,RNLS
55329,MNS1
55330,BLOC1S4
55331,ACER3
55332,DRAM1
55333,SYNJ2BP
55334,SLC39A9
55335,NIPSNAP3B
55336,FBXL8
55340,GIMAP5
55341,LSG1
55343,SLC35C1
55344,PLCXD1
55345,ZGRF1
55349,CHDH
55350,VNN3
55351,STK32B
55352,COPRS
55353,LAPTM4B
55355,HJURP
55357,TBC1D2
55359,STYK1
55361,PI4K2A
55363,HEMGN
55365,TMEM176A
55366,LGR4
55367,PIDD1
55379,LRRC59
55384,MEG3
55388,MCM10
55422,ZNF331
55423,SIRPG
55432,YOD1
55435,AP1AR
55437,STRADB
55449,DHRS4-AS1
55450,CAMK2N1
55454,CSGALNACT2
55466,DNAJA4
55471,NDUFAF7
55486,PARL
55500,ETNK1
55501,CHST12
55502,HES6
55503,TRPV6
55504,TNFRSF19
55505,NOP10
55506,H2AFY2
55507,GPRC5D
55508,SLC35E3
55509,BATF3
55510,DDX43
55511,SAGE1
55512,SMPD3
55515,ASIC4
55520,ELAC1
55521,TRIM36
55526,DHTKD1
55527,FEM1A
55530,SVOP
55532,SLC30A10
55534,MAML3
55536,CDCA7L
55539,KCNQ1DN
55540,IL17RB
55544,RBM38
55552,ZNF823
55553,SOX6
55554,KLK15
55556,ENOSF1
55558,PLXNA3
55559,HAUS7
55561,CDC42BPG
55567,DNAH3
55568,GALNT10
55571,CNOT11
55572,FOXRED1
55573,CDV3
55576,STAB2
55577,NAGK
55578,SUPT20H
55582,KIF27
55584,CHRNA9
55585,UBE2Q1
55586,MIOX
55588,MED29
55589,BMP2K
55591,VEZT
55593,OTUD5
55596,ZCCHC8
55599,RNPC3
55600,ITLN1
55601,DDX60
55602,CDKN2AIP
55603,TENT5A
55604,CARMIL1
55605,KIF21A
55607,PPP1R9A
55610,VPS50
55611,OTUB1
55612,FERMT1
55613,MTMR8
55614,KIF16B
55615,PRR5
55616,ASAP3
55617,TASP1
55619,DOCK10
55620,STAP2
55621,TRMT1
55623,THUMPD1
55624,POMGNT1
55625,ZDHHC7
55626,AMBRA1
55627,SMPD4
55628,ZNF407
55629,PNRC2
55630,SLC39A4
55631,LRRC40
55632,G2E3
55635,DEPDC1
55636,CHD7
55640,FLVCR2
55643,BTBD2
55644,OSGEP
55646,LYAR
55647,RAB20
55650,PIGV
55651,NHP2
55652,SLC48A1
55653,BCAS4
55654,TMEM127
55655,NLRP2
55656,INTS8
55657,ZNF692
55658,RNF126
55660,PRPF40A
55661,DDX27
55662,HIF1AN
55665,URGCP
55666,NPLOC4
55669,MFN1
55670,PEX26
55671,PPP4R3A
55672,NBPF1
55676,SLC30A6
55677,IWS1
55679,LIMS2
55680,RUFY2
55681,SCYL2
55684,RABL6
55686,MREG
55687,TRMU
55689,YEATS2
55690,PACS1
55691,FRMD4A
55692,LUC7L
55693,KDM4D
55695,NSUN5
55696,RBM22
55697,VAC14
55698,RADIL
55699,IARS2
55702,YJU2
55703,POLR3B
55704,CCDC88A
55705,IPO9
55706,NDC1
55707,NECAP2
55709,KBTBD4
55711,FAR2
55714,TENM3
55715,DOK4
55717,WDR11
55718,POLR3E
55720,TSR1
55721,IQCC
55722,CEP72
55723,ASF1B
55726,INTS13
55727,BTBD7
55728,N4BP2
55729,ATF7IP
55731,FAM222B
55732,C1orf112
55733,HHAT
55734,ZFP64
55735,DNAJC11
55737,VPS35
55738,ARFGAP1
55740,ENAH
55741,EDEM2
55742,PARVA
55743,CHFR
55744,COA1
55745,AP5M1
55746,NUP133
55748,CNDP2
55749,CCAR1
55750,AGK
55751,TMEM184C
55752,SEPT11
55753,OGDHL
55754,TMEM30A
55755,CDK5RAP2
55757,UGGT2
55758,RCOR3
55759,WDR12
55760,DHX32
55761,TTC17
55763,EXOC1
55764,IFT122
55765,INAVA
55766,H2AFJ
55768,NGLY1
55769,ZNF83
55770,EXOC2
55771,PRR11
55773,TBC1D23
55775,TDP1
55776,SAYSD1
55778,ZNF839
55781,RIOK2
55783,CMTR2
55784,MCTP2
55785,FGD6
55786,ZNF415
55787,TXLNG
55788,LMBRD1
55789,DEPDC1B
55790,CSGALNACT1
55793,MINDY1
55794,DDX28
55795,PCID2
55796,MBNL3
55799,CACNA2D3
55800,SCN3B
55801,IL26
55802,DCP1A
55803,ADAP2
55805,LRP2BP
55808,ST6GALNAC1
55809,TRERF1
55810,FOXJ2
55811,ADCY10
55812,SPATA7
55813,UTP6
55814,BDP1
55816,DOK5
55818,KDM3A
55819,RNF130
55821,ALLC
55823,VPS11
55824,PAG1
55825,PECR
55827,DCAF6
55829,SELENOS
55830,GLT8D1
55831,EMC3
55832,CAND1
55833,UBAP2
55835,CENPJ
55837,EAPP
55839,CENPN
55840,EAF2
55841,WWC3
55843,ARHGAP15
55844,PPP2R2D
55845,BRK1
55846,ITFG2
55847,CISD1
55848,PLGRKT
55850,USE1
55851,PSENEN
55852,TEX2
55854,ZC3H15
55856,ACOT13
55858,TMEM165
55859,BEX1
55861,DBNDD2
55862,ECHDC1
55863,TMEM126B
55867,SLC22A11
55869,HDAC8
55870,ASH1L
55871,CBWD1
55872,PBK
55876,GSDMB
55879,GABRQ
55884,WSB2
55885,LMO3
55888,ZKSCAN7
55890,GPRC5C
55891,LENEP
55892,MYNN
55893,ZNF395
55894,DEFB103B
55897,MESP1
55898,UNC45A
55900,ZNF302
55901,THSD1
55902,ACSS2
55904,KMT2E
55905,RNF114
55907,CMAS
55908,ANGPTL8
55909,BIN3
55914,ERBIN
55915,LANCL2
55916,NXT2
55917,CTTNBP2NL
55920,RCC2
55922,NKRF
55929,DMAP1
55930,MYO5C
55937,APOM
55954,ZMAT5
55957,LIN37
55958,KLHL9
55959,SULF2
55964,SEPT3
55966,AJAP1
55967,NDUFA12
55968,NSFL1C
55969,RAB5IF
55970,GNG12
55971,BAIAP2L1
55972,SLC25A40
55973,BCAP29
55974,SLC50A1
55975,KLHL7
55997,CFC1
55998,NXF5
56000,NXF3
56001,NXF2
56005,MYDGF
56033,BARX1
56034,PDGFC
56052,ALG1
56062,KLHL4
56097,PCDHGC5
56098,PCDHGC4
56099,PCDHGB7
56100,PCDHGB6
56105,PCDHGA11
56107,PCDHGA9
56108,PCDHGA7
56111,PCDHGA4
56112,PCDHGA3
56113,PCDHGA2
56116,PCDHB@
56117,PCDHA@
56121,PCDHB15
56122,PCDHB14
56125,PCDHB11
56127,PCDHB9
56132,PCDHB3
56133,PCDHB2
56135,PCDHAC1
56136,PCDHA13
56138,PCDHA11
56139,PCDHA10
56140,PCDHA8
56141,PCDHA7
56144,PCDHA4
56146,PCDHA2
56147,PCDHA1
56154,TEX15
56155,TEX14
56157,TEX13A
56160,NSMCE3
56163,RNF17
56164,STK31
56165,TDRD1
56169,GSDMC
56171,DNAH7
56172,ANKH
56180,MOSPD1
56241,SUSD2
56242,ZNF253
56243,KIAA1217
56244,BTNL2
56245,C21orf62
56246,MRAP
56253,CRTAM
56254,RNF20
56255,TMX4
56256,SERTAD4
56257,MEPCE
56259,CTNNBL1
56261,GPCPD1
56262,LRRC8A
56265,CPXM1
56267,KYAT3
56271,BEX4
56286,DAD1P1
56287,GKN1
56288,PARD3
56300,IL36G
56301,SLC7A10
56302,TRPV5
56311,ANKRD7
56339,METTL3
56341,PRMT8
56342,PPAN
56413,LTB4R2
56474,CTPS2
56475,RPRM
56477,CCL28
56479,KCNQ5
56521,DNAJC12
56547,MMP26
56548,CHST7
56603,CYP26B1
56604,TUBB7P
56605,ERO1B
56606,SLC2A9
56616,DIABLO
56623,INPP5E
56624,ASAH2
56647,BCCIP
56648,EIF5A2
56649,TMPRSS4
56650,CLDND1
56651,LINC00470
56652,TWNK
56654,NPDC1
56655,POLE4
56658,TRIM39
56659,KCNK13
56660,KCNK12
56662,VTRNA1-3
56663,VTRNA1-2
56664,VTRNA1-1
56666,PANX2
56667,MUC13
56670,SUCNR1
56672,AKIP1
56674,TMEM9B
56675,NRIP3
56676,ASCL3
56681,SAR1A
56704,JPH1
56729,RETN
56731,SLC2A4RG
56751,BARHL1
56776,FMN2
56829,ZC3HAV1
56832,IFNK
56833,SLAMF8
56834,GPR137
56848,SPHK2
56849,TCEAL7
56850,GRIPAP1
56852,RAD18
56853,CELF4
56882,CDC42SE1
56884,FSTL5
56886,UGGT1
56888,KCMF1
56889,TM9SF3
56890,MDM1
56891,LGALS14
56892,TCIM
56893,UBQLN4
56894,AGPAT3
56895,AGPAT4
56896,DPYSL5
56897,WRNIP1
56898,BDH2
56899,ANKS1B
56901,NDUFA4L2
56902,PNO1
56904,SH3GLB2
56906,THAP10
56907,SPIRE1
56910,STARD7
56911,MAP3K7CL
56913,C1GALT1
56914,OTOR
56915,EXOSC5
56916,SMARCAD1
56917,MEIS3
56918,C2orf83
56919,DHX33
56920,SEMA3G
56922,MCCC1
56923,NMUR2
56924,PAK6
56925,LXN
56928,SPPL2B
56929,FEM1C
56934,CA10
56935,SMCO4
56936,CCDC177
56937,PMEPA1
56938,ARNTL2
56940,DUSP22
56941,HMCES
56942,CMC2
56943,ENY2
56944,OLFML3
56945,MRPS22
56946,EMSY
56947,MFF
56948,SDR39U1
56949,XAB2
56950,SMYD2
56952,PRTFDC1
56953,NT5M
56954,NIT2
56955,MEPE
56956,LHX9
56957,OTUD7B
56963,RGMA
56965,PARP6
56967,C14orf132
56970,ATXN7L3
56971,CEACAM19
56975,FAM20C
56977,STOX2
56978,PRDM8
56979,PRDM9
56980,PRDM10
56981,PRDM11
56983,POGLUT1
56984,PSMG2
56985,ADPRM
56986,DTWD1
56987,BBX
56990,CDC42SE2
56992,KIF15
56993,TOMM22
56994,CHPT1
56997,COQ8A
56998,CTNNBIP1
56999,ADAMTS9
57000,GSN-AS1
57001,SDHAF3
57002,YAE1
57007,ACKR3
57008,RLFP1
57010,CABP4
57016,AKR1B10
57017,COQ9
57018,CCNL1
57019,CIAPIN1
57020,VPS35L
57026,PDXP
57030,SLC17A7
57035,RSRP1
57038,RARS2
57045,TWSG1
57047,PLSCR2
57048,PLSCR3
57050,UTP3
57053,CHRNA10
57055,DAZ2
57057,TBX20
57060,PCBP4
57061,HYMAI
57062,DDX24
57082,KNL1
57084,SLC17A6
57085,AGTRAP
57088,PLSCR4
57089,ENTPD7
57091,CASS4
57092,PCNP
57094,CPA6
57095,PITHD1
57096,RPGRIP1
57097,PARP11
57099,AVEN
57101,ANO2
57102,C12orf4
57103,TIGAR
57104,PNPLA2
57105,CYSLTR2
57106,NAT14
57107,PDSS2
57108,KMT5AP1
57109,REXO4
57110,PLAAT1
57111,RAB25
57113,TRPC7
57115,PGLYRP4
57116,ZNF695
57117,INTS12
57118,CAMK1D
57119,EPPIN
57120,GOPC
57121,LPAR5
57122,NUP107
57124,CD248
57125,PLXDC1
57126,CD177
57127,RHBG
57128,LYRM4
57129,MRPL47
57130,ATP13A1
57132,CHMP1B
57134,MAN1C1
57136,APMAP
57139,RGL3
57142,RTN4
57144,PAK5
57147,SCYL3
57148,RALGAPB
57149,LYRM1
57152,SLURP1
57153,SLC44A2
57154,SMURF1
57156,TMEM63C
57157,PHTF2
57158,JPH2
57159,TRIM54
57160,TBX23P
57161,PELI2
57162,PELI1
57165,GJC2
57167,SALL4
57168,ASPHD2
57169,ZNFX1
57175,CORO1B
57176,VARS2
57178,ZMIZ1
57180,ACTR3B
57181,SLC39A10
57182,ANKRD50
57186,RALGAPA2
57187,THOC2
57188,ADAMTSL3
57189,KIAA1147
57190,SELENON
57191,VN1R1
57192,MCOLN1
57194,ATP10A
57205,ATP10D
57209,ZNF248
57211,ADGRG6
57212,TP73-AS1
57213,SPRYD7
57214,CEMIP
57215,THAP11
57216,VANGL2
57217,TTC7A
57221,ARFGEF3
57222,ERGIC1
57223,PPP4R3B
57224,NHSL1
57228,SMAGP
57231,SNX14
57282,SLC4A10
57290,IGHV3-30-3
57291,DANCR
57292,KIR2DL5A
57326,PBXIP1
57332,CBX8
57333,RCN3
57336,ZNF287
57337,SENP7
57338,JPH3
